mgi_id	viability	wol	mp_term_id_homozygote	mp_term_id_heterozygote	mp_term_id_hemizygote	mp_term_name_homozygote	mp_term_name_heterozygote	mp_term_name_hemizygote	allele_symbol_homozygote	allele_symbol_heterozygote	allele_symbol_hemizygote	strain_name_homozygote	strain_name_heterozygote	strain_name_hemizygote	procedure_name_successful	hom_early_adult	hem_early_adult	sucessful_procedures_13	ortholog	hgnc_id	gene_symbol	mean_depmap_gene_effect_score	depmap_essential_05	depmap_essential_1	fusil_all	fusil	max_col_raw	max_col_norm	max_tissue_raw	max_tissue_norm
MGI:104872	viable	NA	MP:0001402|MP:0001925|MP:0005561	NA	NA	decreased locomotor activity|male infertility|increased mean corpuscular hemoglobin	NA	NA	Ppp1cc<tm1b(EUCOMM)Wtsi>|Ppp1cc<em1(IMPC)Wtsi>	NA	NA	C57BL/6N	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Body Composition (DEXA lean/fat)|Combined SHIRPA and Dysmorphology|Echo|Eye Morphology|Fertility of Homozygous Knock-out Mice|Heart Weight|Intraperitoneal glucose tolerance test (IPGTT)|Open Field	9	0	no	one2one	HGNC:9283	PPP1CC	-0.200921276326116	n	n	VP	VP	23	23	Cells_EBV.transformed_lymphocytes	Cells_EBV.transformed_lymphocytes
MGI:104886	viable	NA	MP:0000274|MP:0000266	NA	NA	enlarged heart|abnormal heart morphology	NA	NA	Gpx5<tm1.1(KOMP)Vlcg>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Indirect Calorimetry|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Organ Weight|Viability Primary Screen|X-ray	19	0	yes	one2one	HGNC:4557	GPX5	0.0811384685811958	n	n	VP	VP	64	64	Testis	Testis
MGI:104887	viable	NA	MP:0001147|MP:0001146|MP:0002631|MP:0004931|MP:0001258	NA	NA	small testis|abnormal testis morphology|abnormal epididymis morphology|enlarged epididymis|decreased body length	NA	NA	Gpx1<tm1.1(KOMP)Vlcg>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Indirect Calorimetry|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Organ Weight|Viability Primary Screen|X-ray	19	0	yes	one2one	HGNC:4553	GPX1	-0.0489712229336043	n	n	VP	VP	68	68	Whole_Blood	Whole_Blood
MGI:104889	lethal	not determined	MP:0011100|MP:0001722|MP:0001697|MP:0003717|MP:0013293	MP:0000195|MP:0005419|MP:0005553|MP:0002966	NA	preweaning lethality, complete penetrance|pale yolk sac|abnormal embryo size|pallor|embryonic lethality prior to tooth bud stage	decreased circulating calcium level|decreased circulating serum albumin level|increased circulating creatinine level|decreased circulating alkaline phosphatase level	NA	Ubp1<tm1b(KOMP)Mbp>	Ubp1<tm1b(KOMP)Mbp>	NA	C57BL/6N	C57BL/6N	NA	NA	NA	NA	NA	one2one	HGNC:12507	UBP1	0.0400158304612643	n	n	DL	DL	11	11	Brain_Cerebellar_Hemisphere	Brain_Cerebellar_Hemisphere
MGI:104896	viable	NA	MP:0002574	MP:0003179	NA	increased vertical activity	thrombocytopenia	NA	Srsf9<em1(IMPC)J>	Srsf9<em1(IMPC)J>	NA	C57BL/6NJ	C57BL/6NJ	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Heart Weight|Hematology|Hole-board Exploration|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field - centre start|Viability Primary Screen	16	0	yes	one2one	HGNC:10791	SRSF9	-0.261753473305146	n	n	VP	VP	23	23	Cells_EBV.transformed_lymphocytes	Cells_EBV.transformed_lymphocytes
MGI:104897	lethal	NA	MP:0011100	MP:0005333|MP:0008935|MP:0004738	NA	preweaning lethality, complete penetrance	decreased heart rate|decreased mean platelet volume|abnormal auditory brainstem response	NA	Rest<tm2b(EUCOMM)Wtsi>	Rest<tm2b(EUCOMM)Wtsi>	NA	C57BL/6NTac	C57BL/6NTac	NA	NA	NA	NA	NA	one2one	HGNC:9966	REST	-0.247885678381947	n	n	DL	DL	22	22	Cells_Cultured_fibroblasts	Cells_Cultured_fibroblasts
MGI:104898	lethal	late lethal	MP:0011100	MP:0005554|MP:0000195|MP:0005278|MP:0002060|MP:0009142|MP:0000702|MP:0005419|MP:0000157	NA	preweaning lethality, complete penetrance	decreased circulating creatinine level|decreased circulating calcium level|abnormal cholesterol homeostasis|abnormal skin morphology|decreased prepulse inhibition|enlarged lymph nodes|decreased circulating serum albumin level|abnormal sternum morphology	NA	Gpcpd1<em1(IMPC)Tcp>	Gpcpd1<em1(IMPC)Tcp>	NA	C57BL/6NCrl	C57BL/6NCrl	NA	NA	NA	NA	NA	one2one	HGNC:26957	GPCPD1	-0.0159468783670493	n	n	DL	DL	57	57	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate
MGI:104899	lethal	early lethal	MP:0011100|MP:0013292	NA	NA	preweaning lethality, complete penetrance|embryonic lethality prior to organogenesis	NA	NA	Mob4<em1(IMPC)J>	NA	NA	C57BL/6NJ	NA	NA	NA	NA	NA	NA	one2one	HGNC:17261	MOB4	-0.685352200357086	y	n	CL	CL	6	45	Artery_Tibial	Muscle_Skeletal
MGI:104960	viable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fear Conditioning|Fertility of Homozygous Knock-out Mice|Grip Strength|Hematology|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Organ Weight|Viability Primary Screen|X-ray	16	0	yes	one2one	HGNC:11895	TNFAIP2	0.0160438555591041	n	n	VnP	VnP	42	42	Liver_Portal_Tract	Liver_Portal_Tract
MGI:104966	viable	NA	MP:0005576|MP:0005568|MP:0000194|MP:0002965|MP:0002764|MP:0005565|MP:0002968|MP:0005573|MP:0002590	NA	NA	decreased pulmonary ventilation|increased circulating total protein level|increased circulating calcium level|increased circulating serum albumin level|short tibia|increased blood urea nitrogen level|increased circulating alkaline phosphatase level|increased pulmonary respiratory rate|increased mean corpuscular volume	NA	NA	Syt17<tm1b(KOMP)Wtsi>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Indirect Calorimetry|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Organ Weight|Viability Primary Screen|X-ray	19	0	yes	one2one	HGNC:24119	SYT17	0.0238958458446323	n	n	VP	VP	52	9	Pituitary	Brain_Anterior_cingulate_cortex_BA24
MGI:104967	subviable	NA	MP:0011110	MP:0001552|MP:0003443|MP:0004599	NA	preweaning lethality, incomplete penetrance	increased circulating triglyceride level|increased circulating glycerol level|abnormal vertebral arch morphology	NA	Glg1<tm1a(KOMP)Wtsi>	Glg1<tm1a(KOMP)Wtsi>	NA	C57BL/6N	C57BL/6N	NA	Fertility of Homozygous Knock-out Mice|Viability Primary Screen	2	0	no	one2one	HGNC:4316	GLG1	0.00525291153189134	n	n	SV	SV	4	4	Artery_Aorta	Artery_Aorta
MGI:104968	lethal	intermediate lethal	MP:0003984|MP:0001697|MP:0013293|MP:0011100	MP:0004738|MP:0002941|MP:0001566	NA	embryonic growth retardation|abnormal embryo size|embryonic lethality prior to tooth bud stage|preweaning lethality, complete penetrance	abnormal auditory brainstem response|increased circulating alanine transaminase level|increased circulating phosphate level	NA	Ppox<em1(IMPC)J>	Ppox<em1(IMPC)J>	NA	C57BL/6NJ	C57BL/6NJ	NA	NA	NA	NA	NA	one2one	HGNC:9280	PPOX	-0.194030685589588	n	n	DL	DL	57	57	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate
MGI:104976	lethal	early lethal	MP:0001700|MP:0011100|MP:0013294|MP:0013292	MP:0000598|MP:0005568|MPATH:589|MP:0002151|MP:0002590|MPATH:212|MP:0005561|MP:0002060|MPATH:134|MP:0002135|MP:0001489	NA	abnormal embryo turning|preweaning lethality, complete penetrance|prenatal lethality prior to heart atrial septation|embryonic lethality prior to organogenesis	abnormal liver morphology|increased circulating total protein level|dysplasia|abnormal neural tube morphology|increased mean corpuscular volume|inflammation|increased mean corpuscular hemoglobin|abnormal skin morphology|hyperplasia|abnormal kidney morphology|decreased startle reflex	NA	Ddx6<em1(IMPC)Mbp>	Ddx6<em1(IMPC)Mbp>	NA	C57BL/6NCrl	C57BL/6NCrl	NA	NA	NA	NA	NA	one2one	HGNC:2747	DDX6	-0.743094818523422	y	n	CL	CL	11	11	Brain_Cerebellar_Hemisphere	Brain_Cerebellar_Hemisphere
MGI:104978	viable	NA	MP:0011965|MP:0005293	NA	NA	decreased total retina thickness|impaired glucose tolerance	NA	NA	Cyp7b1<tm1b(EUCOMM)Wtsi>	NA	NA	C57BL/6N	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Echo|Electrocardiogram (ECG)|Eye Morphology|Grip Strength|Gross Pathology and Tissue Collection|Hematology|Intraperitoneal glucose tolerance test (IPGTT)|Open Field - centre start|Organ Weight|Viability Primary Screen|X-ray	15	0	yes	one2one	HGNC:2652	CYP7B1	0.104945752916045	n	n	VP	VP	46	19	Nerve_Tibial	Brain_Spinal_cord_cervical_c.1
MGI:104987	viable	NA	MP:0009084	NA	NA	blind uterus	NA	NA	Mxd3<em1(IMPC)Mbp>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fear Conditioning|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Hole-board Exploration|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field|Organ Weight|Viability Primary Screen|X-ray	21	0	yes	one2one	HGNC:14008	MXD3	0.0349427608219351	n	n	VP	VP	57	68	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate	Whole_Blood
MGI:104991	viable	NA	MP:0000218|MP:0010392|MP:0002968|MP:0000194	NA	NA	increased leukocyte cell number|prolonged QRS complex duration|increased circulating alkaline phosphatase level|increased circulating calcium level	NA	NA	Mxd4<em1(IMPC)J>	NA	NA	C57BL/6NJ	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Heart Weight|Hematology|Hole-board Exploration|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field - centre start|Viability Primary Screen	15	0	yes	one2one	HGNC:13906	MXD4	0.0322328216280817	n	n	VP	VP	12	12	Brain_Cerebellum	Brain_Cerebellum
MGI:104992	viable	NA	MP:0011964	NA	NA	increased total retina thickness	NA	NA	Crybb1<em1(IMPC)Bay>	NA	NA	C57BL/6N	NA	NA	Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Light-Dark Test|Open Field|Viability Primary Screen	6	0	no	one2one	HGNC:2397	CRYBB1	0.0584543937861286	n	n	VP	VP	59	14	Spleen	Brain_Frontal_Cortex_BA9
MGI:104993	viable	NA	MP:0002965|MP:0005568|MP:0010067|MP:0000219|MP:0000221|MP:0003020|MP:0001402|MP:0002941|MP:0001566|MP:0005016|MP:0000063|MP:0003961|MP:0002608|MP:0001406|MP:0001552|MP:0001926|MP:0010024|MP:0005559|MP:0001925|MP:0005561|MP:0010124|MP:0003179|MP:0001523|MP:0001512|MP:0000194|MP:0002968|MP:0005011|MP:0000745|MP:0001363|MP:0005627|MP:0004953|MP:0001392|MP:0000599|MP:0001556|MP:0005343|MP:0010087|MP:0001157|MP:0001513|MP:0005564|MP:0008806|MP:0000220|MP:0005178|MP:0002834|MP:0002590|MP:0002599|MP:0001417|MP:0008810|MP:0003795	NA	NA	increased circulating serum albumin level|increased circulating total protein level|increased red blood cell distribution width|increased neutrophil cell number|decreased leukocyte cell number|decreased circulating chloride level|decreased locomotor activity|increased circulating alanine transaminase level|increased circulating phosphate level|decreased lymphocyte cell number|decreased bone mineral density|decreased lean body mass|increased hematocrit|abnormal gait|increased circulating triglyceride level|female infertility|increased total body fat amount|increased circulating glucose level|male infertility|increased mean corpuscular hemoglobin|decreased bone mineral content|thrombocytopenia|impaired righting response|trunk curl|increased circulating calcium level|increased circulating alkaline phosphatase level|increased eosinophil cell number|tremors|increased anxiety-related response|increased circulating potassium level|decreased spleen weight|abnormal locomotor behavior|enlarged liver|increased circulating HDL cholesterol level|increased circulating aspartate transaminase level|increased circulating fructosamine level|small seminal vesicle|limb grasping|increased hemoglobin content|increased circulating amylase level|increased monocyte cell number|increased circulating cholesterol level|decreased heart weight|increased mean corpuscular volume|increased mean platelet volume|decreased exploration in new environment|increased circulating iron level|abnormal bone structure	NA	NA	Lepr<tm1b(EUCOMM)Wtsi>	NA	NA	C57BL/6NTac	NA	NA	Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Fertility of Homozygous Knock-out Mice|Gross Pathology and Tissue Collection|Hematology|Open Field|Organ Weight|Viability Primary Screen	9	0	no	one2one	HGNC:6554	LEPR	-0.0211586342375463	n	n	VP	VP	46	39	Nerve_Tibial	Liver
MGI:105045	viable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Hole-board Exploration|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field - centre start|Urinalysis|Viability Primary Screen	18	0	yes	NA	NA	NA	NA	NA	NA	no_one2one_orhtolog	NA	NA	NA	NA	NA
MGI:105056	viable	NA	MP:0000709|MP:0000266|MP:0000703|MP:0000274|MP:0013772	NA	NA	enlarged thymus|abnormal heart morphology|abnormal thymus morphology|enlarged heart|increased effector memory T-helper cell number	NA	NA	Cobl<em1(IMPC)Ccpcz>	NA	NA	C57BL/6NCrl	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Combined SHIRPA and Dysmorphology|Dark-Light Test|Echo|Eye Morphology|Fear Conditioning|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Immunophenotyping|Indirect Calorimetry|Intraperitoneal glucose tolerance test (IPGTT)|Lung mechanics by forced oscillations|Open Field|Organ Weight|Viability Primary Screen|X-ray	21	0	yes	one2one	HGNC:22199	COBL	0.108071065634785	n	n	VP	VP	19	19	Brain_Spinal_cord_cervical_c.1	Brain_Spinal_cord_cervical_c.1
MGI:105058	lethal	late lethal	MP:0011100	NA	NA	preweaning lethality, complete penetrance	NA	NA	Atp2a1<tm1b(EUCOMM)Hmgu>	NA	NA	C57BL/6NTac	NA	NA	NA	NA	NA	NA	one2one	HGNC:811	ATP2A1	0.017350984914658	n	n	DL	DL	45	45	Muscle_Skeletal	Muscle_Skeletal
MGI:105064	viable	NA	NA	MP:0009142|MP:0000194	NA	NA	decreased prepulse inhibition|increased circulating calcium level	NA	NA	Slc9a3<tm1b(NCOM)Mfgc>	NA	NA	C57BL/6NCrl	NA	NA	NA	NA	NA	one2one	HGNC:11073	SLC9A3	-0.0891537821523518	n	n	VP_only_heterozygote	NA	29	29	Colon_Transverse_Mucosa	Colon_Transverse_Mucosa
MGI:105065	viable	NA	MP:0002833|MP:0003795|MP:0001258|MP:0001307|MP:0010124|MP:0001510	NA	NA	increased heart weight|abnormal bone structure|decreased body length|fused cornea and lens|decreased bone mineral content|abnormal coat appearance	NA	NA	Rab24<tm1.1(KOMP)Wtsi>	NA	NA	C57BL/6NJ	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Electroconvulsive Threshold Testing|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Histopathology|Hole-board Exploration|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field - centre start|Plasma Chemistry|Rotarod|Sleep Wake|Tail Suspension|Viability Primary Screen	24	0	yes	one2one	HGNC:9765	RAB24	-0.0510893507863663	n	n	VP	VP	68	68	Whole_Blood	Whole_Blood
MGI:105066	lethal	early lethal	MP:0011100|MP:0013292	MP:0004222|MP:0002591|MP:0005562|MP:0004738|MP:0001488	NA	preweaning lethality, complete penetrance|embryonic lethality prior to organogenesis	iris synechia|decreased mean corpuscular volume|decreased mean corpuscular hemoglobin|abnormal auditory brainstem response|increased startle reflex	NA	Rab10<em1(IMPC)J>	Rab10<em1(IMPC)J>	NA	C57BL/6NJ	C57BL/6NJ	NA	NA	NA	NA	NA	one2one	HGNC:9759	RAB10	-0.474679214854996	n	n	DL	DL	32	32	Esophagus_Mucosa	Esophagus_Mucosa
MGI:105069	viable	NA	MP:0005554|MP:0005333|MP:0010506	NA	NA	decreased circulating creatinine level|decreased heart rate|prolonged RR interval	NA	NA	Rab4a<tm1b(EUCOMM)Hmgu>	NA	NA	C57BL/6NTac	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fear Conditioning|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Hematology|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Organ Weight|Viability Primary Screen|X-ray	15	0	yes	one2one	HGNC:9781	RAB4A	-0.0711507637679112	n	n	VP	VP	33	62	Esophagus_Muscularis	Stomach_Mucosa
MGI:105070	lethal	NA	MP:0011100	MP:0002060|MP:0005560|MP:0010025|MP:0013278	NA	preweaning lethality, complete penetrance	abnormal skin morphology|decreased circulating glucose level|decreased total body fat amount|decreased fasting circulating glucose level	NA	Tnni2<tm1.1(KOMP)Vlcg>	Tnni2<tm1.1(KOMP)Vlcg>	NA	C57BL/6NCrl	C57BL/6NCrl	NA	NA	NA	NA	NA	one2one	HGNC:11946	TNNI2	0.08984530634027	n	n	DL	DL	45	45	Muscle_Skeletal	Muscle_Skeletal
MGI:105071	viable	NA	MP:0005553|MP:0002968	NA	NA	increased circulating creatinine level|increased circulating alkaline phosphatase level	NA	NA	Rab4b<em1(IMPC)J>	NA	NA	C57BL/6NJ	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Heart Weight|Hematology|Hole-board Exploration|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field - centre start|Viability Primary Screen	16	0	yes	one2one	HGNC:9782	RAB4B	-0.0160510564524289	n	n	VP	VP	19	19	Brain_Spinal_cord_cervical_c.1	Brain_Spinal_cord_cervical_c.1
MGI:105072	viable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Heart Weight|Hematology|Hole-board Exploration|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field - centre start|Viability Primary Screen	16	0	yes	one2one	HGNC:9764	RAB22A	0.0415702910511306	n	n	VnP	VnP	32	19	Esophagus_Mucosa	Brain_Spinal_cord_cervical_c.1
MGI:105073	lethal	not determined	MP:0011100	MP:0004357	NA	preweaning lethality, complete penetrance	long tibia	NA	Tnni1<tm3b(EUCOMM)Hmgu>	Tnni1<tm3b(EUCOMM)Hmgu>	NA	C57BL/6NTac	C57BL/6NTac	NA	NA	NA	NA	NA	one2one	HGNC:11945	TNNI1	-0.108959849163877	n	n	DL	DL	45	45	Muscle_Skeletal	Muscle_Skeletal
MGI:105074	viable	NA	MP:0010124|MP:0009142|MP:0005178|MP:0000063|MP:0001489	NA	NA	decreased bone mineral content|decreased prepulse inhibition|increased circulating cholesterol level|decreased bone mineral density|decreased startle reflex	NA	NA	Slc9a4<tm1b(EUCOMM)Wtsi>	NA	NA	C57BL/6NTac	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Hematology|Intraperitoneal glucose tolerance test (IPGTT)|Open Field|Organ Weight|Viability Primary Screen|X-ray	15	0	yes	one2one	HGNC:11077	SLC9A4	-0.0608847971279677	n	n	VP	VP	60	62	Stomach	Stomach_Mucosa
MGI:105077	viable	NA	MP:0003020|MP:0002875|MP:0002757|MP:0000208|MP:0002874|MP:0001303|MP:0005419|MP:0011396|MP:0005560|MP:0002968|MP:0001516|MP:0002591|MP:0001523|MP:0005627|MP:0001325|MP:0010025|MP:0010123|MP:0002833	NA	NA	decreased circulating chloride level|decreased erythrocyte cell number|decreased vertical activity|decreased hematocrit|decreased hemoglobin content|abnormal lens morphology|decreased circulating serum albumin level|abnormal sleep behavior|decreased circulating glucose level|increased circulating alkaline phosphatase level|abnormal motor coordination/balance|decreased mean corpuscular volume|impaired righting response|increased circulating potassium level|abnormal retina morphology|decreased total body fat amount|increased bone mineral content|increased heart weight	NA	NA	Hsd17b1<tm1.1(KOMP)Vlcg>	NA	NA	C57BL/6NJ	NA	NA	Acoustic Startle and Pre-pulse Inhibition (PPI)|Auditory Brain Stem Response|Body Composition (DEXA lean/fat)|Clinical Chemistry|Combined SHIRPA and Dysmorphology|Electrocardiogram (ECG)|Electroconvulsive Threshold Testing|Eye Morphology|Fertility of Homozygous Knock-out Mice|Grip Strength|Gross Pathology and Tissue Collection|Heart Weight|Hematology|Hole-board Exploration|Insulin Blood Level|Intraperitoneal glucose tolerance test (IPGTT)|Light-Dark Test|Open Field - centre start|Rotarod|Sleep Wake|Viability Primary Screen	21	0	yes	one2one	HGNC:5210	HSD17B1	-0.028037445534274	n	n	VP	VP	54	32	Skin_Not_Sun_Exposed_Suprapubic	Esophagus_Mucosa
MGI:105082	lethal	late lethal	MP:0001785|MP:0001711|MP:0011100|MP:0001614|MP:0004258|MP:0003231|MP:0003984	MP:0000691|MP:0002989|MP:0001304|MP:0002699|MP:0001148|MP:0003984|MP:0002060|MP:0001297|MP:0001711|MP:0001146|MP:0000601|MP:0000689|MP:0001289|MP:0000598|MP:0002135	NA	edema|abnormal placenta morphology|preweaning lethality, complete penetrance|abnormal blood vessel morphology|abnormal placenta size|abnormal placenta vasculature|embryonic growth retardation	enlarged spleen|small kidney|cataract|abnormal vitreous body morphology|enlarged testis|embryonic growth retardation|abnormal skin morphology|microphthalmia|abnormal placenta morphology|abnormal testis morphology|small liver|abnormal spleen morphology|persistence of hyaloid vascular system|abnormal liver morphology|abnormal kidney morphology	NA	Ssr1<em1(IMPC)Mbp>	Ssr1<em1(IMPC)Mbp>	NA	C57BL/6NCrl	C57BL/6NCrl	NA	NA	NA	NA	NA	one2one	HGNC:11323	SSR1	0.00801874711186484	n	n	DL	DL	22	22	Cells_Cultured_fibroblasts	Cells_Cultured_fibroblasts
